input_name,input_url,profile_name,first_name,last_name,profile_url,secondary_occupation,sub_speciality_occupations,main_primary_occupation,job_title,alternative_job_title,address,city,state,active_certifications_licenses,other_licenses,board_certification,screenshot_file,scrape_status,scrape_notes
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Yervant G Aslanian,Yervant,Aslanian,https://www.doximity.com/pub/yervant-aslanian-md,Oral & Maxillofacial Surgery,,,MD,Physician,"418 E Glenoaks Blvd, #204, Glendale, CA 91207",Glendale,CA,CA State Medical License [1991 - 2027],Stony Brook University Health Sciences Center School of Medicine - Class of 1994,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Yervant_Aslanian_yervant-aslanian-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Raphael Alejandro Ason,Raphael,Ason,https://www.doximity.com/pub/raphael-ason-md,Oral & Maxillofacial Surgery,,,MD,Physician,"3172 Bill Beck Blvd, Kissimmee, FL 34744",Kissimmee,FL,,,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Raphael_Ason_raphael-ason-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Daniel Abe Assad,Daniel,Assad,https://www.doximity.com/pub/daniel-assad-md,Oral & Maxillofacial Surgery,,,"Assistant Professor, Dentistry, Mayo Medical School","Assistant Professor, Dentistry, Mayo Medical School","200 1st St Sw, Rochester, MN 55905",Rochester,MN,,,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Daniel_Assad_daniel-assad-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Daniel Atallah,Daniel,Atallah,https://www.doximity.com/pub/daniel-atallah-md,Oral & Maxillofacial Surgery,,,"Assistant Professor, Surgery, University of Miami Leonard M. Miller School of Medicine","Assistant Professor, Surgery, University of Miami Leonard M. Miller School of Medicine","1150 NW 14th St, Suite 407, Miami, FL 33136",Miami,FL,FL State Medical License [2002 - 2028],"University of Montreal Faculty of Medicine - Class of 2000, ME State Medical License - Active through 2009",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Daniel_Atallah_daniel-atallah-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Antonio Atte,Antonio,Atte,https://www.doximity.com/pub/antonio-atte-md,Oral & Maxillofacial Surgery,Maxillofacial Trauma,Maxillofacial Trauma,MD,Physician,"1201 N Stonewall Ave, Oklahoma City, OK 73117",Oklahoma City,OK,,,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Antonio_Atte_antonio-atte-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Justin J Au,Justin,Au,https://www.doximity.com/pub/justin-au-md,Oral & Maxillofacial Surgery,"Maxillofacial Trauma, Pediatric Craniomaxillofacial Surgery","Maxillofacial Trauma, Pediatric Craniomaxillofacial Surgery",MD,Physician,"1947 Ridge rd, West Seneca, NY 14224",West Seneca,NY,NY State Medical License [2017 - 2029],Jacobs School of Medicine and Biomedical Sciences at the University at Buffalo - Class of 2010,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Justin_Au_justin-au-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Meredith August,Meredith,August,https://www.doximity.com/pub/meredith-august-md,Oral & Maxillofacial Surgery,,,"Associate Professor of Oral and Maxillofacial Surgery, Massachusetts","Associate Professor of Oral and Maxillofacial Surgery, Massachusetts","15 Parkman St, Wac 230 Oral And Maxillofacial Surgery, Boston, MA 02114",Boston,MA,MA State Medical License [1983 - 2027],"Harvard Medical School - Class of 1984, Human Umbilical Vein Endothelial Cells Survive on the Ischemic TCA Cycle Under Lethal Ischemic Conditions - September 8th, 2022",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Meredith_August_meredith-august-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Michael Wagih Awadallah,Michael,Awadallah,https://www.doximity.com/pub/michael-awadallah-md,Oral & Maxillofacial Surgery,Maxillofacial Oncology & Reconstructive Surgery,Maxillofacial Oncology & Reconstructive Surgery,Oral and Maxillofacial surgeon,Oral and Maxillofacial surgeon,"1521 8th Ave, Ste 101, Bethlehem, PA 18018",Bethlehem,PA,"NJ State Medical License [2021 - 2027], NY State Medical License [2015 - 2027], PA State Medical License [2023 - 2027]",State University of New York Downstate Medical Center College of Medicine - Class of 2013,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Michael_Awadallah_michael-awadallah-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Amir Azari,Amir,Azari,https://www.doximity.com/pub/amir-azari-md-6f79df89,Oral & Maxillofacial Surgery,,,MD,Physician,"1893 NE Neff Rd, Bend, OR 97701",Bend,OR,"FL State Medical License [2012 - 2028], OR State Medical License [2012 - 2027]",Oregon Health and Science University School of Medicine - Class of 2015,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Amir_Azari_amir-azari-md-6f79df89.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Douglas Baasch,Douglas,Baasch,https://www.doximity.com/pub/douglas-baasch-md,Oral & Maxillofacial Surgery,Maxillofacial Trauma,Maxillofacial Trauma,MD,Physician,"19503 7th Ave NE, Ste 100, Poulsbo, WA 98370",Poulsbo,WA,WA State Medical License [2020 - 2027],University of Florida College of Medicine - Class of 2018,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Douglas_Baasch_douglas-baasch-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Christopher C Babcock,Christopher,Babcock,https://www.doximity.com/pub/christopher-babcock-md,Oral & Maxillofacial Surgery,,,Surgeon,Surgeon,"5906 Bardstown Rd., Louisville, KY 40291",Louisville,KY,KY State Medical License [1997 - 2027],"University of Louisville School of Medicine - Class of 1997, DMD",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Christopher_Babcock_christopher-babcock-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Alex Ghassan Bachoura,Alex,Bachoura,https://www.doximity.com/cv/alex-bachoura-md-1,Oral & Maxillofacial Surgery,,,Owner/ Surgeon Cypress Oral & Maxillofacial Surgery,Owner/ Surgeon Cypress Oral & Maxillofacial Surgery,"26321 Northwest Fwy, Ste 700, Cypress, TX 77429",Cypress,TX,"TX State Medical License [2009 - 2027], CA State Medical License [2008 - 2026]",McGovern Medical School at UTHealth - Class of 2007,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Alex_Bachoura_alex-bachoura-md-1.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Sam S Bae,Sam,Bae,https://www.doximity.com/pub/sam-bae-md,Oral & Maxillofacial Surgery,"Maxillofacial Trauma, Pediatric Craniomaxillofacial Surgery","Maxillofacial Trauma, Pediatric Craniomaxillofacial Surgery",MD,Physician,"9205 SW Barnes Rd, Portland, OR 97225",Portland,OR,"OR State Medical License [2019 - 2027], TX State Medical License [2018 - 2026]",University of Michigan Medical School - Class of 2016,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Sam_Bae_sam-bae-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Jonathan S Bailey,Jonathan,Bailey,https://www.doximity.com/pub/jonathan-bailey-md-42104ac9,Oral & Maxillofacial Surgery,,,MD,Physician,"611 W Park St, Oral and Maxillofacial Surgery, Urbana, IL 61801",Urbana,IL,IL State Medical License [2001 - 2029],"Harvard Medical School - Class of 1996, First Edition: April 6, 2020 - April 6th, 2020",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Jonathan_Bailey_jonathan-bailey-md-42104ac9.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Jason Robert Baker,Jason,Baker,https://www.doximity.com/pub/jason-baker-md-aba1200f,Oral & Maxillofacial Surgery,,,MD,Physician,"Kansas City Surgical Arts, 8080 North Flintlock Road, Kansas City, MO 64158",Kansas City,MO,MO State Medical License [2013 - 2026],University of Michigan Medical School - Class of 2013,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Jason_Baker_jason-baker-md-aba1200f.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Lynne K Baker,Lynne,Baker,https://www.doximity.com/pub/lynne-baker-md,Oral & Maxillofacial Surgery,,,Oral and Maxillofacial Surgeon in private practice,Oral and Maxillofacial Surgeon in private practice,"3033 Sw Villa West Dr, Topeka, KS 66614",Topeka,KS,"MO State Medical License [1997 - 2027], KS State Medical License [2009 - 2026]",University of Missouri Kansas City School of Medicine - Class of 1995,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Lynne_Baker_lynne-baker-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Aaron Baker Baldwin,Aaron,Baldwin,https://www.doximity.com/pub/aaron-baldwin-md,Oral & Maxillofacial Surgery,Maxillofacial Trauma,Maxillofacial Trauma,MD,Physician,"200 Mcauley Ct, Hot Springs, AR 71913",Hot Springs,AR,AR State Medical License [2014 - 2027],University of Kentucky College of Medicine - Class of 2009,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Aaron_Baldwin_aaron-baldwin-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Krystin Bandola,Krystin,Bandola,https://www.doximity.com/pub/krystin-bandola-md,Oral & Maxillofacial Surgery,,,Oral & Maxillofacial Surgeon,Oral & Maxillofacial Surgeon,"202 Towne Centre Dr, Hillsborough, NJ 08844",Hillsborough,NJ,NJ State Medical License [2001 - 2027],Uconn School Of Medicine - Class of 1997,American Board of Oral and Maxillofacial Surgery,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Krystin_Bandola_krystin-bandola-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Kevin S Bang,Kevin,Bang,https://www.doximity.com/pub/kevin-bang-md,Oral & Maxillofacial Surgery,,,MD,Physician,"455 Hickey Blvd Ste 403, Daly City, CA 94015",Daly City,CA,CA State Medical License [2015 - 2027],Sidney Kimmel Medical College at Thomas Jefferson University - Class of 2010,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Kevin_Bang_kevin-bang-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Simon Bangiyev,Simon,Bangiyev,https://www.doximity.com/pub/simon-bangiyev-md,Oral & Maxillofacial Surgery,,,MD,Physician,"Premier Oral Surgery, 346 Main Ave, Norwalk, CT 06851",Norwalk,CT,"NY State Medical License [2011 - 2027], CT State Medical License [2014 - 2026]",Icahn School of Medicine at Mount Sinai - Class of 2010,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Simon_Bangiyev_simon-bangiyev-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Mohammad Banki,Mohammad,Banki,https://www.doximity.com/pub/mohammad-banki-md,Oral & Maxillofacial Surgery,,,"Clinical Associate Professor of Surgery, Department of Surgery, Warren Alpert Medical School of Brown University","Clinical Associate Professor of Surgery, Department of Surgery, Warren Alpert Medical School of Brown University","243 Jefferson Blvd, Warwick, RI 02888",Warwick,RI,"MA State Medical License [2003 - 2028], CT State Medical License [2002 - 2027], RI State Medical License [2003 - 2026]",Uconn School Of Medicine - Class of 2000,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Mohammad_Banki_mohammad-banki-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Christopher Bannon,Christopher,Bannon,https://www.doximity.com/pub/christopher-bannon-md,Oral & Maxillofacial Surgery,,,MD,Physician,"2036 Patton Chapel Rd, Birmingham, AL 35216",Birmingham,AL,AL State Medical License [2014 - 2026],University of Alabama School of Medicine - Class of 2016,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Christopher_Bannon_christopher-bannon-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Ben Barbetta,Ben,Barbetta,https://www.doximity.com/pub/ben-barbetta-md,Oral & Maxillofacial Surgery,Maxillofacial Trauma,Maxillofacial Trauma,MD,Physician,"2799 W Grand Blvd, Detroit, MI 48202",Detroit,MI,"FL State Medical License [2011 - 2028], MI State Medical License [2016 - 2027]",University of Maryland School of Medicine - Class of 2014,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Ben_Barbetta_ben-barbetta-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Michael Barbick,Michael,Barbick,https://www.doximity.com/pub/michael-barbick-md-a32ae2ea,Oral & Maxillofacial Surgery,,,MD,Physician,"16546 N Dale Mabry Hwy, Tampa, FL 33618",Tampa,FL,"FL State Medical License [2007 - 2028], MN State Medical License [2023 - 2027], IL State Medical License [2023 - 2027], MI State Medical License [2023 - 2026]",University of Florida College of Medicine - Class of 2006,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Michael_Barbick_michael-barbick-md-a32ae2ea.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Nicholaus E Barbosa,Nicholaus,Barbosa,https://www.doximity.com/pub/nicholaus-barbosa-md,Oral & Maxillofacial Surgery,,,MD,Physician,"320 E North Ave, Pittsburgh, PA 15212",Pittsburgh,PA,PA State Medical License [2010 - 2027],Drexel University College of Medicine - Class of 2013,American Board of Oral and Maxillofacial Surgery - Oral and Maxillofacial Surgery,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Nicholaus_Barbosa_nicholaus-barbosa-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Michael Baron,Michael,Baron,https://www.doximity.com/pub/michael-baron-md-01c4d9fd,Oral & Maxillofacial Surgery,,,MD,Physician,"10 Union Sq E, Ste 5B, New York, NY 10003",New York,NY,"Icahn School of Medicine at Mount Sinai [Residency, Surgery, 2020 - 2026], NJ State Medical License [2022 - 2027], NY State Medical License [2024 - 2027]","Albert Einstein College of Medicine - Class of 2023, Harvard Medical School - Class of 2020",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Michael_Baron_michael-baron-md-01c4d9fd.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,James H Barton,James,Barton,https://www.doximity.com/pub/james-barton-md-95c62fde,Oral & Maxillofacial Surgery,,,MD,Physician,"201 Ridge St, Ste 308, Council Bluffs, IA 51503",Council Bluffs,IA,"NE State Medical License [1999 - 2027], IA State Medical License [2020 - 2026]","University of Nebraska College of Medicine - Class of 2002, Creighton University School of Medicine - Class of 1999",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\James_Barton_james-barton-md-95c62fde.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Brian T. Bast,Brian,Bast,https://www.doximity.com/pub/brian-bast-md,Oral & Maxillofacial Surgery,,,Oral and Maxillofacial Surgery,Oral and Maxillofacial Surgery,"513 Parnassus Ave Rm S738, San Francisco, CA 94143",San Francisco,CA,"MA State Medical License [1997 - 2028], CA State Medical License [2001 - 2027]",University of California San Francisco School of Medicine - Class of 2000,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Brian_Bast_brian-bast-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,James Douglas Bates,James,Bates,https://www.doximity.com/pub/james-bates-md-60f0f0c2,Oral & Maxillofacial Surgery,"Maxillofacial Oncology & Reconstructive Surgery, Maxillofacial Trauma, Facial Cosmetic Surgery","Maxillofacial Oncology & Reconstructive Surgery, Maxillofacial Trauma, Facial Cosmetic Surgery","Texas Oral and Maxillofacial Surgery, P.A.","Texas Oral and Maxillofacial Surgery, P.A.","3001 Knox St, Suite 301, Dallas, TX 75205",Dallas,TX,TX State Medical License [1985 - 2027],"Texas Tech University Health Sciences Center School of Medicine - Class of 1985, The Joint Commission - Office-Based Surgery Practice Accreditation",American Board of Oral and Maxillofacial Surgery - Oral and Maxillofacial Surgery,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\James_Bates_james-bates-md-60f0f0c2.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,David Gunter Baughman,David,Baughman,https://www.doximity.com/pub/david-baughman-md,Oral & Maxillofacial Surgery,,,MD,Physician,"1608 Polk St, Houma, LA 70360",Houma,LA,LA State Medical License [1998 - 2027],Louisiana State University School of Medicine in New Orleans - Class of 2000,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\David_Baughman_david-baughman-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Dale R Bays,Dale,Bays,https://www.doximity.com/pub/dale-bays-md,Oral & Maxillofacial Surgery,,,MD,Physician,"2819 E 29th St, Suite 1, Joplin, MO 64804",Joplin,MO,"MO State Medical License [1999 - 2027], MN State Medical License [1999 - 2026]",University of Missouri Kansas City School of Medicine - Class of 1997,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Dale_Bays_dale-bays-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Daniel Beauvais,Daniel,Beauvais,https://www.doximity.com/pub/daniel-beauvais-md,Oral & Maxillofacial Surgery,,,MD,Physician,"80 S Main St, West Hartford, CT 06107",West Hartford,CT,CT State Medical License [2023 - 2027],Uconn School Of Medicine - Class of 2020,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Daniel_Beauvais_daniel-beauvais-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Nicolas P. Bebeau,Nicolas,Bebeau,https://www.doximity.com/pub/nicolas-bebeau-md,Oral & Maxillofacial Surgery,,,MD,Physician,"5410 N Scottsdale Rd, Ste B-110, Paradise Valley, AZ 85253",Paradise Valley,AZ,AZ State Medical License [2012 - 2027],"University of Texas Southwestern Medical School - Class of 2010, University of Texas Southwestern - MD, Columbia University - DDS",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Nicolas_Bebeau_nicolas-bebeau-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Joshua Steven Bednar,Joshua,Bednar,https://www.doximity.com/pub/joshua-bednar-md,Oral & Maxillofacial Surgery,,,Oral and Maxillofacial Surgeon,Oral and Maxillofacial Surgeon,"3833 Coon Rapids Blvd, #220, Coon Rapids, MN 55433",Coon Rapids,MN,MN State Medical License [2014 - 2027],"Mayo Clinic College of Medicine - Class of 2017, MD",NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Joshua_Bednar_joshua-bednar-md.png,ok,
Oral & Maxillofacial Surgery,https://www.doximity.com/directory/md/specialty/oral-maxillofacial-surgery,Roy Dennis Bedrock,Roy,Bedrock,https://www.doximity.com/pub/roy-bedrock-md,Oral & Maxillofacial Surgery,,,"Clayton Oral and Maxillofacial Surgery, LCDR United States Navy","Clayton Oral and Maxillofacial Surgery, LCDR United States Navy","1008 Woodlawn St, Clearwater, FL 33756",Clearwater,FL,"FL State Medical License [2021 - 2028], IN State Medical License [2026 - 2028], NY State Medical License [1990 - 2028], TX State Medical License [2025 - 2027], MO State Medical License [1995 - 2026]",Ross University School of Medicine - Class of 1992,NULL,C:\Users\Administrator\Downloads\D_screenshots\Oral_Maxillofacial_Surgery\Roy_Bedrock_roy-bedrock-md.png,ok,
